Order_ID,TAKEAWAY/SEATING/PICKUP,DATE,DAY,TIME,SERVER,ITEM,QUANTITY,PRICE,TOTAL,ALLERGIES,FOOD TYPE,WEEK NUMBER
140298,SEAT,25-06-2020,THURSDAY,3:35 PM,KAITLIN E.,WILLOW CLUB HOUSE SANDWHICH,2,15,30,NO,SANDWHICHES,WEEK 1
140302,SEAT,25-06-2020,THURSDAY,3:50 PM,KAITLIN E.,CHICKEN TACOS,1,14,14,NO,STARTERS,WEEK 1
140302,SEAT,25-06-2020,THURSDAY,3:50 PM,KAITLIN E.,AHI TUNA POKE BOWL,2,21,42,NO,RICE BOWLS AND PASTA,WEEK 1
140216,SEAT,25-06-2020,THURSDAY,12:19 PM,DEB D.,THAI PRAWN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140216,SEAT,25-06-2020,THURSDAY,12:19 PM,DEB D.,CHIC COBB SALAD,2,#N/A,#N/A,NO,#N/A,WEEK 1
140295,SEAT,25-06-2020,THURSDAY,3:39 PM,DEB D.,SIDE LATTICE FRIES,1,2,2,YES,SIDE / ADD ON,WEEK 1
140295,SEAT,25-06-2020,THURSDAY,3:39 PM,DEB D.,CAESAR SALAD,1,#N/A,#N/A,YES,#N/A,WEEK 1
140167,SEAT,25-06-2020,THURSDAY,9:37 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
140219,SEAT,25-06-2020,THURSDAY,12:35 PM,DEB D.,BEEF DIP SANDWHICH,3,15,45,NO,SANDWHICHES,WEEK 1
140184,TAKEAWAY,25-06-2020,THURSDAY,11:17 AM,DEB D.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 1
140243,SEAT,25-06-2020,THURSDAY,1:11 PM,DEB D.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 1
140243,SEAT,25-06-2020,THURSDAY,1:11 PM,DEB D.,PRIME RIB SLIDER,2,6,12,NO,STARTERS,WEEK 1
140243,SEAT,25-06-2020,THURSDAY,1:11 PM,DEB D.,SIDE SWEET POTATO FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 1
140295,SEAT,25-06-2020,THURSDAY,3:43 PM,DEB D.,SIDE LATTICE FRIES,1,2,2,YES,SIDE / ADD ON,WEEK 1
140295,SEAT,25-06-2020,THURSDAY,3:43 PM,DEB D.,CHICKEN TACOS,1,14,14,YES,STARTERS,WEEK 1
140210,SEAT,25-06-2020,THURSDAY,12:07 PM,DEB D.,TEX MEX BEEF SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140180,SEAT,25-06-2020,THURSDAY,11:01 AM,DEB D.,SOUP OF THE DAY,3,#N/A,#N/A,NO,#N/A,WEEK 1
140180,SEAT,25-06-2020,THURSDAY,11:01 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
140171,SEAT,25-06-2020,THURSDAY,9:57 AM,DEB D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 1
140171,SEAT,25-06-2020,THURSDAY,9:57 AM,DEB D.,ADD AN EGG,3,4,12,NO,SIDE / ADD ON,WEEK 1
140171,SEAT,25-06-2020,THURSDAY,9:57 AM,DEB D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 1
140310,SEAT,25-06-2020,THURSDAY,4:10 PM,TAYLOR P,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 1
140310,SEAT,25-06-2020,THURSDAY,4:10 PM,TAYLOR P,CHICKEN TACOS,1,14,14,NO,STARTERS,WEEK 1
140176,SEAT,25-06-2020,THURSDAY,10:44 AM,DEB D.,TWO EGGS ANY STYLE,2,12,24,NO,BREAKFAST,WEEK 1
140215,SEAT,25-06-2020,THURSDAY,12:19 PM,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 1
140215,SEAT,25-06-2020,THURSDAY,12:19 PM,DEB D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
140215,SEAT,25-06-2020,THURSDAY,12:19 PM,DEB D.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
140166,SEAT,25-06-2020,THURSDAY,9:36 AM,DEB D.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 1
140166,SEAT,25-06-2020,THURSDAY,9:36 AM,DEB D.,SUB FRUIT CUP,1,2,2,NO,BREAKFAST,WEEK 1
140148,SEAT,25-06-2020,THURSDAY,8:03 PM,KAITLIN E.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 1
140148,SEAT,25-06-2020,THURSDAY,8:03 PM,KAITLIN E.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 1
140148,SEAT,25-06-2020,THURSDAY,8:03 PM,KAITLIN E.,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 1
140148,SEAT,25-06-2020,THURSDAY,8:03 PM,KAITLIN E.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 1
140148,SEAT,25-06-2020,THURSDAY,8:03 PM,KAITLIN E.,SIDE SWEET POTATO FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 1
140202,SEAT,25-06-2020,THURSDAY,11:49 AM,DEB D.,PRIME RIB SLIDER,2,6,12,NO,STARTERS,WEEK 1
140207,SEAT,25-06-2020,THURSDAY,12:02 PM,DEB D.,JR. MAC AND CHEESE,1,10,10,NO,JUNIOR MENU,WEEK 1
140207,SEAT,25-06-2020,THURSDAY,12:02 PM,DEB D.,JR. CHIC TENDERS,1,10,10,NO,JUNIOR MENU,WEEK 1
140207,SEAT,25-06-2020,THURSDAY,12:02 PM,DEB D.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 1
140207,SEAT,25-06-2020,THURSDAY,12:02 PM,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
140207,SEAT,25-06-2020,THURSDAY,12:02 PM,DEB D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
140173,SEAT,25-06-2020,THURSDAY,10:13 AM,DEB D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 1
140140,SEAT,25-06-2020,THURSDAY,7:30 PM,ASHLEY C.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140140,SEAT,25-06-2020,THURSDAY,7:30 PM,ASHLEY C.,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 1
140178,SEAT,25-06-2020,THURSDAY,10:52 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
140178,SEAT,25-06-2020,THURSDAY,10:52 AM,DEB D.,SUB FRUIT CUP,1,2,2,NO,BREAKFAST,WEEK 1
140225,SEAT,25-06-2020,THURSDAY,12:48 PM,DEB D.,SOUP OF THE DAY,1,#N/A,#N/A,YES,#N/A,WEEK 1
140225,SEAT,25-06-2020,THURSDAY,12:48 PM,DEB D.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140225,SEAT,25-06-2020,THURSDAY,12:48 PM,DEB D.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140225,SEAT,25-06-2020,THURSDAY,12:48 PM,DEB D.,CHICKEN ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 1
140525,SEAT,26-06-2020,FRIDAY,2:00 PM,DEB D.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140525,SEAT,26-06-2020,FRIDAY,2:00 PM,DEB D.,CHICKEN ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 2
140525,SEAT,26-06-2020,FRIDAY,2:00 PM,DEB D.,JR. CHEESE BURGER,1,10,10,NO,JUNIOR MENU,WEEK 2
140525,SEAT,26-06-2020,FRIDAY,2:00 PM,DEB D.,JR. FRIES,1,8,8,NO,JUNIOR MENU,WEEK 2
140479,SEAT,26-06-2020,FRIDAY,11:56 AM,DEB D.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 2
140479,SEAT,26-06-2020,FRIDAY,11:56 AM,DEB D.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 2
140479,SEAT,26-06-2020,FRIDAY,11:56 AM,DEB D.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 2
140427,SEAT,26-06-2020,FRIDAY,10:16 PM,TAYLOR P,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 2
140512,SEAT,26-06-2020,FRIDAY,1:14 PM,DEB D.,STEAK SANDWHICH,3,25,75,NO,SANDWHICHES,WEEK 2
140508,SEAT,26-06-2020,FRIDAY,1:06 PM,JILLIAN N.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140508,SEAT,26-06-2020,FRIDAY,1:06 PM,JILLIAN N.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 2
140508,SEAT,26-06-2020,FRIDAY,1:06 PM,JILLIAN N.,BALSAMIC CHICKEN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140508,SEAT,26-06-2020,FRIDAY,1:06 PM,JILLIAN N.,JR. CHICKEN TACOS,1,10,10,NO,JUNIOR MENU,WEEK 2
140487,SEAT,26-06-2020,FRIDAY,12:24 PM,JILLIAN N.,AHI TUNA BURGER,1,18,18,NO,SANDWHICHES,WEEK 2
140487,SEAT,26-06-2020,FRIDAY,12:24 PM,JILLIAN N.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 2
140483,SEAT,26-06-2020,FRIDAY,12:04 PM,DEB D.,PANCAKES & EGGS,2,12,24,NO,BREAKFAST,WEEK 2
140483,SEAT,26-06-2020,FRIDAY,12:04 PM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140483,SEAT,26-06-2020,FRIDAY,12:04 PM,DEB D.,AHI TUNA POKE BOWL,2,21,42,NO,RICE BOWLS AND PASTA,WEEK 2
140510,SEAT,26-06-2020,FRIDAY,1:07 PM,HAILEY W.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140529,TAKEAWAY,26-06-2020,FRIDAY,2:17 PM,DEB D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 2
140529,TAKEAWAY,26-06-2020,FRIDAY,2:17 PM,DEB D.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 2
140529,TAKEAWAY,26-06-2020,FRIDAY,2:17 PM,DEB D.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 2
140529,TAKEAWAY,26-06-2020,FRIDAY,2:17 PM,DEB D.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 2
140529,TAKEAWAY,26-06-2020,FRIDAY,2:17 PM,DEB D.,PRAWN & SCALLOP KORMA,1,23,23,NO,RICE BOWLS AND PASTA,WEEK 2
140529,PICKUP,26-06-2020,FRIDAY,2:17 PM,DEB D.,TERIYAKI SALMON SALAD,1,20,20,NO,SALAD,WEEK 2
140459,SEAT,26-06-2020,FRIDAY,10:54 AM,DEB D.,SOUP OF THE DAY,2,#N/A,#N/A,NO,#N/A,WEEK 2
140544,PICKUP,26-06-2020,FRIDAY,3:25 PM,HAILEY W.,GINGER BEEF,2,18,36,NO,RICE BOWLS AND PASTA,WEEK 2
140562,TAKEAWAY,26-06-2020,FRIDAY,4:13 PM,HAILEY W.,PRAWN & SCALLOP KORMA,2,23,46,NO,RICE BOWLS AND PASTA,WEEK 2
140511,SEAT,26-06-2020,FRIDAY,1:13 PM,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,YES,SANDWHICHES,WEEK 2
140511,SEAT,26-06-2020,FRIDAY,1:13 PM,JILLIAN N.,CAESAR SALAD,1,#N/A,#N/A,YES,#N/A,WEEK 2
140511,SEAT,26-06-2020,FRIDAY,1:13 PM,JILLIAN N.,CHICKEN ADD ON,1,6,6,YES,SIDE / ADD ON,WEEK 2
140557,SEAT,26-06-2020,FRIDAY,3:59 PM,JILLIAN N.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 2
140557,SEAT,26-06-2020,FRIDAY,3:59 PM,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 2
140557,SEAT,26-06-2020,FRIDAY,3:59 PM,JILLIAN N.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 2
140472,SEAT,26-06-2020,FRIDAY,11:25 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140450,SEAT,26-06-2020,FRIDAY,10:10 AM,DEB D.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 2
140546,SEAT,26-06-2020,FRIDAY,3:33 PM,JILLIAN N.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 2
140546,SEAT,26-06-2020,FRIDAY,3:33 PM,JILLIAN N.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 2
140494,SEAT,26-06-2020,FRIDAY,12:48 PM,JILLIAN N.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 2
140494,SEAT,26-06-2020,FRIDAY,12:48 PM,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140494,TAKEAWAY,26-06-2020,FRIDAY,12:48 PM,JILLIAN N.,TEX MEX BEEF SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140490,SEAT,26-06-2020,FRIDAY,12:25 PM,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 2
140490,SEAT,26-06-2020,FRIDAY,12:25 PM,DEB D.,TEX MEX BEEF SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140490,SEAT,26-06-2020,FRIDAY,12:25 PM,DEB D.,JR. MAC AND CHEESE,1,10,10,NO,JUNIOR MENU,WEEK 2
140490,SEAT,26-06-2020,FRIDAY,12:25 PM,DEB D.,JR. HAWAIIAN FLATBRD,1,10,10,NO,JUNIOR MENU,WEEK 2
140458,TAKEAWAY,26-06-2020,FRIDAY,10:44 AM,DEB D.,BALSAMIC CHICKEN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140477,SEAT,26-06-2020,FRIDAY,12:14 PM,JILLIAN N.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 2
140477,SEAT,26-06-2020,FRIDAY,12:14 PM,JILLIAN N.,FRENCH ONION SOUP,1,7,7,NO,SOUP,WEEK 2
140477,SEAT,26-06-2020,FRIDAY,12:14 PM,JILLIAN N.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140442,SEAT,26-06-2020,FRIDAY,9:44 AM,DEB D.,CINNAMON FRENCH TOAST,2,12,24,NO,BREAKFAST,WEEK 2
140515,SEAT,26-06-2020,FRIDAY,1:27 PM,DEB D.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 2
140469,TAKEAWAY,26-06-2020,FRIDAY,11:13 PM,DEB D.,SIDE OF HASHBROWNS,2,2,4,NO,SIDE / ADD ON,WEEK 2
140482,SEAT,26-06-2020,FRIDAY,12:13 PM,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140482,SEAT,26-06-2020,FRIDAY,12:13 PM,DEB D.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140482,SEAT,26-06-2020,FRIDAY,12:13 PM,DEB D.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140562,TAKEAWAY,26-06-2020,FRIDAY,4:34 PM,HAILEY W.,FRI - FISH PAKORA,2,14,28,NO,STARTERS,WEEK 2
140513,SEAT,26-06-2020,FRIDAY,1:35 PM,HAILEY W.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 2
140513,SEAT,26-06-2020,FRIDAY,1:35 PM,HAILEY W.,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 2
140513,SEAT,26-06-2020,FRIDAY,1:35 PM,HAILEY W.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 2
140757,SEAT,27-06-2020,SATURDAY,12:57 PM,JILLIAN N.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 2
140744,SEAT,27-06-2020,SATURDAY,12:18 PM,TAYLOR P,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 2
140776,SEAT,27-06-2020,SATURDAY,1:53 PM,TAYLOR P,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 2
140769,SEAT,27-06-2020,SATURDAY,1:33 PM,TAYLOR P,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 2
140730,SEAT,27-06-2020,SATURDAY,11:52 PM,JILLIAN N.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 2
140730,SEAT,27-06-2020,SATURDAY,11:52 PM,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140771,SEAT,27-06-2020,SATURDAY,1:41 PM,TAYLOR P,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 2
140771,SEAT,27-06-2020,SATURDAY,1:41 PM,TAYLOR P,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 2
140771,SEAT,27-06-2020,SATURDAY,1:41 PM,TAYLOR P,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140735,SEAT,27-06-2020,SATURDAY,12:01 PM,JILLIAN N.,PRIME RIB SLIDER,4,6,24,NO,STARTERS,WEEK 2
140718,SEAT,27-06-2020,SATURDAY,11:10 AM,JILLIAN N.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 2
140718,SEAT,27-06-2020,SATURDAY,11:10 AM,JILLIAN N.,BREAKFAST TACOS,2,12,24,NO,BREAKFAST,WEEK 2
140732,SEAT,27-06-2020,SATURDAY,11:45 AM,TAYLOR P,EGGS BENEDICT,2,12,24,NO,BREAKFAST,WEEK 2
140732,SEAT,27-06-2020,SATURDAY,11:45 AM,TAYLOR P,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 2
140732,SEAT,27-06-2020,SATURDAY,11:45 AM,TAYLOR P,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 2
140732,SEAT,27-06-2020,SATURDAY,11:45 AM,TAYLOR P,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 2
140735,SEAT,27-06-2020,SATURDAY,12:20 PM,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 2
140735,SEAT,27-06-2020,SATURDAY,12:20 PM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140735,SEAT,27-06-2020,SATURDAY,12:20 PM,JILLIAN N.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 2
140719,SEAT,27-06-2020,SATURDAY,11:16 AM,JILLIAN N.,BUFFALO CHIC WRAPS,2,15,30,NO,SANDWHICHES,WEEK 2
140719,SEAT,27-06-2020,SATURDAY,11:16 AM,JILLIAN N.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 2
140770,SEAT,27-06-2020,SATURDAY,1:34 PM,JILLIAN N.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 2
140770,SEAT,27-06-2020,SATURDAY,1:34 PM,JILLIAN N.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140770,SEAT,27-06-2020,SATURDAY,1:34 PM,JILLIAN N.,TEX MEX BEEF SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140723,SEAT,27-06-2020,SATURDAY,11:23 AM,TAYLOR P,EGGS BENEDICT,2,12,24,NO,BREAKFAST,WEEK 2
140723,SEAT,27-06-2020,SATURDAY,11:23 AM,TAYLOR P,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 2
140735,SEAT,27-06-2020,SATURDAY,12:23 PM,JILLIAN N.,PRIME RIB SLIDER,3,6,18,NO,STARTERS,WEEK 2
140763,SEAT,27-06-2020,SATURDAY,1:07 PM,TAYLOR P,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 2
140746,SEAT,27-06-2020,SATURDAY,12:32 PM,JILLIAN N.,AHI TUNA BURGER,1,18,18,NO,SANDWHICHES,WEEK 2
140746,SEAT,27-06-2020,SATURDAY,12:32 PM,JILLIAN N.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 2
140725,SEAT,27-06-2020,SATURDAY,11:28 AM,TAYLOR P,PAN SCRAMBLE,2,12,24,NO,BREAKFAST,WEEK 2
140725,SEAT,27-06-2020,SATURDAY,11:28 AM,TAYLOR P,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 2
140725,SEAT,27-06-2020,SATURDAY,11:28 AM,TAYLOR P,WILLOW CLUB HOUSE SANDWHICH,2,15,30,NO,SANDWHICHES,WEEK 2
140669,SEAT,27-06-2020,SATURDAY,8:04 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140664,SEAT,27-06-2020,SATURDAY,6:58 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140664,SEAT,27-06-2020,SATURDAY,6:58 AM,TAYLOR P,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 2
140664,SEAT,27-06-2020,SATURDAY,6:58 AM,TAYLOR P,SUB FRUIT CUP,1,2,2,NO,BREAKFAST,WEEK 2
140715,SEAT,27-06-2020,SATURDAY,10:57 AM,TAYLOR P,TWO EGGS ANY STYLE,2,12,24,NO,BREAKFAST,WEEK 2
140715,SEAT,27-06-2020,SATURDAY,10:57 AM,TAYLOR P,PANCAKES & EGGS,2,12,24,NO,BREAKFAST,WEEK 2
140671,SEAT,27-06-2020,SATURDAY,7:35 AM,TAYLOR P,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 2
140673,SEAT,27-06-2020,SATURDAY,7:44 AM,TAYLOR P,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 2
140669,TAKEAWAY,27-06-2020,SATURDAY,7:29 AM,TAYLOR P,FAST FARE BREAKFAST,3,10,30,NO,BREAKFAST,WEEK 2
140669,TAKEAWAY,27-06-2020,SATURDAY,7:29 AM,TAYLOR P,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 2
140669,TAKEAWAY,27-06-2020,SATURDAY,7:29 AM,TAYLOR P,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 2
140669,TAKEAWAY,27-06-2020,SATURDAY,7:29 AM,TAYLOR P,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 2
140692,SEAT,27-06-2020,SATURDAY,9:43 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140692,SEAT,27-06-2020,SATURDAY,9:43 AM,TAYLOR P,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 2
140692,SEAT,27-06-2020,SATURDAY,9:43 AM,TAYLOR P,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 2
140711,SEAT,27-06-2020,SATURDAY,10:46 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140716,SEAT,27-06-2020,SATURDAY,11:04 AM,TAYLOR P,BEEF DIP SANDWHICH,2,15,30,NO,SANDWHICHES,WEEK 2
140716,SEAT,27-06-2020,SATURDAY,11:04 AM,TAYLOR P,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 2
140716,SEAT,27-06-2020,SATURDAY,11:04 AM,TAYLOR P,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 2
140681,SEAT,27-06-2020,SATURDAY,8:35 AM,TAYLOR P,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 2
140668,TAKEAWAY,27-06-2020,SATURDAY,9:32 AM,TAYLOR P,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 2
140679,SEAT,27-06-2020,SATURDAY,8:16 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140679,SEAT,27-06-2020,SATURDAY,8:16 AM,TAYLOR P,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 2
140712,SEAT,27-06-2020,SATURDAY,10:50 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 2
140677,SEAT,27-06-2020,SATURDAY,7:51 AM,TAYLOR P,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,SUB FRUIT CUP,1,2,2,NO,BREAKFAST,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,TEX MEX BEEF SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,SHRIMP ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,SIDE VEGGIES & DIP,1,2,2,NO,SIDE / ADD ON,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,RAINBOW SORBET,1,5,5,NO,DESSERTS,WEEK 2
140858,SEAT,28-06-2020,SUNDAY,1:21 PM,EMMA B.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 2
140847,SEAT,28-06-2020,SUNDAY,7:53 AM,JILLIAN N.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 2
140847,SEAT,28-06-2020,SUNDAY,7:53 AM,JILLIAN N.,SIDE OF SAUSAGE,1,3,3,NO,SIDE / ADD ON,WEEK 2
140851,SEAT,28-06-2020,SUNDAY,10:46 AM,JILLIAN N.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 2
140851,SEAT,28-06-2020,SUNDAY,10:46 AM,JILLIAN N.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 2
140850,SEAT,28-06-2020,SUNDAY,10:15 AM,JILLIAN N.,FAST FARE BREAKFAST,4,10,40,NO,BREAKFAST,WEEK 2
140850,SEAT,28-06-2020,SUNDAY,10:15 AM,JILLIAN N.,SIDE OF SAUSAGE,1,3,3,NO,SIDE / ADD ON,WEEK 2
140850,SEAT,28-06-2020,SUNDAY,10:15 AM,JILLIAN N.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 2
